doc_id,cat
1065705457477472549,1405
1065745744951905614,573
1065836827653892343,33
1065909092943851674,1172
106592905610250848,84
1066409985516946435,637
1066810950829547920,453
1066853057001198020,2210
1066886222050271995,472
1066968136580189442,168
1067080640590282187,790
1067127756273546295,496
1067219277405705094,1612
1067234269928585839,152
1067264055208434915,67
1067408106732192541,392
1067686083477075464,284
1067694750710997907,2195
1067748670936656267,1129
1067796332818029774,1297
1068005720782862709,1497
1068050682882015739,301
1068052082478567223,984
1068097107210987459,2128
1068226592003362147,290
1068228642180080754,1133
1068282107695205090,360
1068327559255894824,2283
1068332119733793653,27
1068580747486794565,405
1068621357047570036,725
1068720047784357341,237
1068752205376784961,1442
1068807694521404619,2005
1069038727697512910,679
1069187270242675449,311
1069198726196534929,504
1069305808592716553,103
1069567257763559951,2034
1069639774365492940,5
1069738256281522119,1919
1069766785864753129,2991
1069913982325164393,317
1069991217391707959,425
1070062377813098862,2731
1070238399359689585,291
107031602692933360,11
1070316472138391138,183
1070439704534952899,1434
1070705100065396391,26
1070886818860929667,103
1070975974161973546,352
1071317085730145009,1577
107144193662615707,1437
1071449351730561723,696
1071526911538859598,198
1071580384566444862,1390
1071585820893924846,251
1071617226182582168,46
1071796932812869990,2283
1071866327703130732,460
1071874639098903758,624
1071890728655034078,2019
107192334252179724,1435
1071932204896049161,861
1072348474269135143,1018
1072400026479136051,2712
1072475637485224028,163
1072632995503823500,1332
1072668910136736235,1099
1072781243082155496,540
1072971439470515238,832
107318459933781557,67
107334209696015479,1260
1073343441582984133,1495
1073510670462942782,561
1073534311037833190,1940
1073787944816587227,976
1073813009779056357,394
1073916199238563303,96
107395171224239329,197
1074119209289310781,103
1074136521767789367,67
1074687952407936078,616
1075192609662311229,306
107529626330257088,1195
1075351520618140237,1427
1075462731024149053,162
1075559148792409866,527
1075561097560057114,1590
1075741677776703111,1128
1075934043251177402,1490
1076291320410524604,1965
1076514086706725425,955
1076551804712085167,619
1076769976936257951,50
1076940415614935705,67
1077051402980161714,2588
1077104015516091031,169
1077118296741639191,97
1077169327618529808,2181
1077184065927034748,19
1077198769103568035,784
107729689107994574,24
1077482119290179682,238
1077702841182966680,2443
1077907322878764025,177
1078027579353372129,480
107803050498560862,1073
107805154075196504,296
1078100309768531584,5
1078219855439334500,11
107857078452726949,183
1078681835022853792,274
1078683147320387563,1407
10787467632498211,540
1078863544258748617,1014
1079145313782482665,458
1079214674521501419,57
1079428727876652042,652
1079764711721915153,34
1079780140546814746,798
1079794960523120938,993
1079923824903048819,87
1080397962949348420,1478
1080402528872188488,2211
1080463047954489266,443
1080497182347043079,1495
1080844455691966904,2284
1080883752387014936,141
1080894285697762832,125
1080901905332664161,965
1080919105202288608,807
1080934618805127788,86
1081042965082292289,2506
1081346725375500021,10
1081466815432945546,306
1081570825812340272,2536
1082135733842175408,2495
1082278874299417003,67
1082286046004578653,48
108252228929344939,1631
1082525798658349638,301
1082852743374281637,1341
1082884308752330770,575
1083197182248600506,678
1083483951793951748,1324
1083632630396558682,71
1083655836652685619,157
1083949289712833907,851
1084041318169032130,463
1084556666448910032,1012
10846866244547800,2395
1084851578449504537,1091
1084863248083975766,1540
1085079328828489019,703
1085211935962297468,238
1085304762385179235,103
1085330865184477688,676
1085402495493661624,109
1085556070208538308,1886
1085703527632569160,2513
1085846396955236434,2111
1086011925810330787,244
1086247903383444551,85
1086261521887478527,195
108629277807651836,1235
1086336119366709724,239
1086397391577839058,293
1086440076399672461,1863
1086831219072698726,2550
1087792345239645570,2012
1087914955259515637,141
1088180757273353475,168
1088193407630801378,200
1088205399891224005,306
1088424686669533833,209
1088485903307771867,1024
1088514592859448729,2004
1088828283477571116,501
1088880915357180681,652
1089024192189658875,269
1089054227632008179,215
1089101624802386170,2094
1089580242817418746,310
1089668048396166171,1821
1089696743089524045,286
1089839344970665525,172
1089924830833645406,1705
1089944457914494546,6
1090106940037723787,1158
1090352101671296413,3024
1090570643412145937,1310
1090719127102764421,1925
109077897242723344,783
1090799727572219496,1540
1091125525378265973,2172
109141291352963844,103
1091522976388195561,209
1091641913081328799,1716
1091666783525673091,1212
1091725473786456115,371
1091940737225251517,1427
1092121260653598341,1052
1092296252142455472,1669
1092464780935364975,1105
1092492652079652835,103
1092506044819301819,676
1093122680374967535,183
1093136548432164832,1018
1093250936056233902,833
1093261631924609325,1546
1093456839808782079,1293
1093771079899283222,1554
1093857016561432043,2043
1093879752987044445,2349
1094122568271483614,2761
109416831077175481,1047
1094174814940655746,83
1094183477071466830,282
1094279730365980251,915
1094478369390836807,68
1094531321596670605,103
1094776954467959609,2669
1094815523135954753,791
1094837662320265276,1798
109495599943228248,1387
1095041952291979146,2344
1095322556278050013,5
1095763055596508044,956
1095839322525647423,936
1095998111124307505,2040
1096100007409383360,316
1096123485249671880,870
1096187120177865548,2105
1096271026559163925,2688
1096504809525589607,1572
1096553113746678863,1540
109657251744807435,1045
1096599043091886904,2135
1096776391281747735,183
109684657937417298,1671
1096990954319969139,416
1097192769121503356,301
10974374055343618,237
1097592991569026964,414
1097692458804761986,2255
1097770829979301499,58
1097874924511648130,67
1098058467937053283,1452
1098289586749935313,184
1098545796105199153,1123
1098583645185515238,915
1098623842234429830,311
1098873538288698700,195
1098896135130117361,2144
1098960030375750041,535
109901751436234157,808
1099044518206641428,1106
1099164245685971058,1071
1099219148239360642,90
1099240782374653805,141
1099574380006721966,86
1099704433082277694,590
109980613733531356,103
1100004774061740479,300
1100074282943549730,25
1100222304024205054,648
1100319478986267694,238
1100346253439226228,957
1100789285463506291,307
1100808433319430174,221
1100863164401443880,512
1101149425892829438,2062
1101157857549175257,237
1101197323966497285,67
1101395781252569318,2356
1101586287490048502,637
1101629452625798187,1922
1101883434294610544,237
1102068119721839815,1572
1102069854646376358,301
1102081731683939989,166
1102082061106682348,1475
1102190081200723931,195
1102250883299359157,78
1102262645077206998,873
1102722262718495039,251
1102845747105058999,2359
1102897915660114962,267
1102971797497958167,103
1103037438352966939,27
1103392953632943531,1601
1103587252352867819,1376
110370034550799983,103
1103922457678288158,1019
1104109214871899790,399
1104247925096558189,665
1104252864794777930,1116
1104544805380707002,318
1104761659897385189,659
1104865685472797328,647
1104902965185493263,268
1105065429213501908,1754
1105195790824937610,1292
1105285353970915812,155
1105335558630381023,1350
1105356308674907647,1502
1105573250219583087,103
110568371805446809,845
1105963678706251857,1118
1106106139531024294,561
1106284567339508031,2147
110640842573795235,1128
110659310944959859,49
1106872572174997276,242
1106926534396712090,65
1106940474665834759,349
1106945900012315752,265
1106955118996090570,1648
1107112205852365772,712
110711936113596538,1938
1107549041913466460,1890
110758674323454540,183
1107640263580594583,637
1107757139649999604,2331
1107778127405305296,213
1108039655947942549,1588
1108163759444887334,103
1108266555704075518,389
1108276694751666672,67
1108364509670576796,103
1108498295765023916,1990
1108653412017549632,791
1108658323511715178,1845
1108693660715821044,1549
1108790361727120866,623
1108812717864718835,21
1108977698915261762,1014
1109121755221048433,930
1109136507466908888,238
1109401215499175435,1449
1109435300836957422,1116
1109448396866556418,1617
1109453367804848284,57
1109539797296950887,62
110970025135943819,591
1109856033369820264,2353
1109995987772738725,477
1110056694275674552,137
1110127291205398319,936
1110139364465001832,1997
111016381845452805,2445
111093780668769420,430
1110938512305843271,244
1111113858950017821,1526
1111232463114243751,2782
1111899332049824106,1889
1111953069798661741,2995
1112078662719058368,1658
1112181062153762131,284
1112282652684972233,310
1112573842316307591,1266
111279070960239460,244
1112817024650009669,761
1112891590050742577,26
1113041526655931354,54
1113178321518821401,58
1113237420415371847,1880
111345211277876914,454
1113486612135322430,11
111357452821044528,1928
111382562869163664,67
1113859677163836283,71
1113901691085022939,5
1114025421673546241,237
1114461847184147235,21
111450301319070893,169
1114847131787006981,90
1114932421696321399,1341
1114989107365115225,664
1115035976996723579,1657
1115120056741943989,461
1115283933743235685,1279
111537850119872100,1332
1115538574749639265,540
1115592986881272211,978
1115774368533102646,103
1115894869507430130,504
1116341768429116207,2880
1116409868802161721,2410
111644424203505824,345
1116517657651468693,392
1116738090325487621,2427
1116774791957202466,21
1116958432671082649,385
1117031577865953969,414
1117076433616459106,163
1117124247507879990,2624
1117239270176675930,558
1117375417192726938,931
1117436930240342868,974
1117586675573903895,103
1117757158697278348,594
1117766543642698188,535
111798700037230710,426
1118151484173869555,2442
1118307976468633494,25
1118337493957267287,1689
1118467219303351597,24
1118638218184008125,262
1118689114262089772,71
1118769049352238491,337
1119043129995403265,1969
1119058779647187518,219
1119086850263167838,1369
1119513288290356230,1485
1119572670304109795,1502
1119829196556434050,1335
1119840510457927564,1737
1119932868070040629,995
1120110406693409627,1796
1120199785744707440,1313
1120298482627339282,4
112044414589465634,190
1120579392624838380,5
1120700956021407478,2538
1120975878274443874,957
1121506024437288283,1073
1121506526566533817,893
1121631652254355610,931
1121663507375483355,54
1121761205732025552,33
1121921567319707401,2549
1122198370678342160,717
1122548186725328894,147
1122596409683548961,1537
1122769852915678836,2815
112296793900012794,2944
1123065403378074866,19
1123081274369986981,62
1123176468634779601,2637
1123864601185769604,1727
1123996299434731889,967
1124174492169291326,2113
1124573074476112435,2224
1124699706654098455,2901
1124983178503495510,1573
1125127247661763556,103
1125138758863204610,77
1125162900750715099,419
1125383005977174227,710
1125736386827718121,727
1125851476190977968,2744
1126189696239406362,183
1126224653414378852,1024
1126229597852613720,1572
112637004776908491,904
1126707298678807184,783
112673850997390606,467
1126964707260527629,71
1127247714866899738,1400
1127386877015320660,721
1127419895955976963,628
1127486908527937118,103
112752641394263088,806
1127702693525178080,443
1127724699839047575,252
1127746766041084479,432
1127947405929468453,1369
1127949337403572582,2074
1127952313889009769,366
1128043645966324243,86
1128109469151272128,355
1128241074543304553,937
1128454895948006163,67
1128457838216849832,769
1128556874044165190,1238
1128636286700877627,137
1129224519325776260,2907
1129527874986546343,460
1129628789047519698,66
1129712376485011425,244
1129798226205616406,718
1130002450449933087,2269
1130024165938888902,79
113015639681634782,930
1130221211779744459,2351
1130276288908580595,1845
1130358539684238811,269
1130648888851325615,277
1130699738411808648,1425
1131092544935312485,1073
1131179250713690855,619
1131339751348610216,392
1131393252472923231,431
1131447982491264218,168
1131458477887011796,262
1131652049525590433,356
1131845126866504089,1493
1131845914903782827,2563
1131866853831995628,841
1132146411669134750,301
1132311552614897865,484
1132532189889001989,1357
1132541888977480206,67
113265562051787770,238
1132756815311444231,642
1133009674345524043,434
1133040572629357255,2376
1133098379249425867,1715
1133157007150009131,688
1133159678498297453,297
1133163645594156271,396
1133222585699832966,328
1133247550052637931,686
1133466782528508800,337
1133627653441180595,64
1133822859765038053,1130
113390816689362029,53
1133977043697887402,674
1134017084410505183,2195
1134210201833113970,728
1134370808894319864,167
1134404473242570147,1063
1134491798639302851,2751
1134501598666208022,202
1134595581198351412,1066
1134632852639112862,682
1134668282048035672,1996
1134971227440119628,458
1135196902230403980,467
1135205901476789021,796
1135649137847764830,195
1135723987561435180,833
1135885682247045117,5
1136039542784209667,167
1136070707338756890,19
1136150714678677789,2457
11362554409414728,209
1136327928577115575,366
1136790523975230525,2224
1136843920230936324,1056
1136945770926618861,616
1136961415544582654,246
1137173062639585057,471
1137196237759272275,209
1137214183162322159,339
1137351587484921550,1063
1137468593304657099,2558
1137476681322292202,602
1137504319562580593,161
1137687889409996190,282
1137834896950365601,2468
113786453496756713,237
113787829149291174,2471
1138189240729323564,1574
1138404224327460513,1115
1138463092238449454,414
1138548915113067529,1266
1138588864178833615,2141
1138637622818421217,50
1139241516355707864,205
1139355474225047358,846
1139440781372817110,2715
1139616047298124671,1425
1139735627668347716,1878
1140004769115566044,73
114004735156883925,787
1140089911076253764,2204
1140510207547243104,63
1140519302317570065,637
1140521424516799279,1573
1140739477040701843,721
1140745696436565817,297
1141187034014504136,141
1141667474789400385,2212
1141708854620017243,30
1141836016196499587,2502
1142013807015386420,165
1142034063212091349,1038
1142282997962716370,299
1142381272583592962,1681
1142582401756168811,1905
1142716193409049048,952
1142915682554082440,1521
1142939081805943057,1624
1143047591605667699,765
1143118725221605590,1519
1143189971323759173,157
1143235425240826339,1501
1143284529101190611,1453
1143284927633281900,184
1143630743462607930,42
1143790205759365091,535
1144012634915138562,5
1144033271331416707,200
1144046508579556031,76
1144125674055249441,403
1144354447168443481,1403
1144355853499401572,626
1144505111971610807,978
1144674722053160538,392
1144843049864119782,1490
1145228732652204807,2293
114534966233209967,403
1145520213643131667,1573
1145600828297201670,2535
1145641435968333293,6
1145714317650813132,587
1145743976439804648,537
1145814690992238916,71
1145834730353424180,1362
1145843688678672280,962
1145893689425249903,1046
114596074066773119,1179
114597511415904765,1123
1146033530359907634,442
1146094026811718931,521
1146224249677262908,477
1146265018695303883,2212
1146456069997236436,1353
1146485621054237994,69
1146671134727774024,426
1146811934899532438,2650
1147187389837955290,1128
1147432596671425742,957
1147696737806160389,2173
1148606492885839365,354
1148663184791384172,195
1148930932402118736,2658
1148958259880886027,1447
1149052915841205210,103
1149127744098549889,1979
1149206034260054997,941
1149259025361584830,2297
1149285703649009603,2467
1149553786760696775,2285
114981508846823032,156
1149866651506925140,305
1150015308574794817,319
1150134071787822434,1192
1150333320780676249,392
1150405055964915734,1701
1150534847190605313,2868
115062321936515908,793
1150901998260697925,589
1150905720390253075,319
1151242120422277168,182
1151611860437472038,959
1151689753257575192,202
1151850206354580057,79
1152335051394597697,205
1152490462526608753,24
1153027720293279493,169
1153160326603081287,637
1153212701624893753,219
1153506538935690573,176
1153529650478820954,1892
1153540374437501374,1617
1153580369172361411,285
1153598206795994202,311
1153673161106565602,273
1153722775624870309,1135
1154038005997275650,115
11540562567348083,813
1154096643997825394,1304
1154251996956552591,2283
1154382319673776470,1650
115460362340434192,1242
1154794526535605442,1100
1155342807267809713,90
1155680599799881218,2581
1155780141681228213,397
1155953054403621043,2306
1156391440544642762,1513
1156406966471292539,290
1156417837912167414,284
1156691213951416531,29
1156960708156263577,2130
1157289586969331158,1908
1157358821929436694,2041
1157451574073769032,425
1157491670685693551,2750
1157842500938918117,623
1157975820940452925,842
1157995223586224051,195
1158297853124504470,1925
1158419593011185503,238
1158437556611385498,1911
1158586444318921369,536
1158655169474593603,219
1158968292244774464,2381
1159100982963274363,2821
1159405910540532095,2235
1159937715091635359,1687
1159980566499042257,1308
1160024398017128814,2538
1160356882327378485,317
1160486077698062290,802
1160562362203252858,103
1160647576731577737,106
1160706764655202128,292
1160762480015187439,1005
1160897300370265290,2774
1160950906124227920,277
1161111036919459755,1299
1161391632720291271,310
1161607389464119681,9
1161659656946973826,2313
1161719470540067043,721
1161873192672846857,1381
116191579528782999,363
1162105704112266349,2503
1162214089893201317,27
116228571836027376,24
1162496770329628333,296
1162509197189028963,1303
1162604854190788211,366
1162624433832308623,910
1162750926602864119,2667
1162751477987644769,2552
1162970555906110110,371
1163011925932478974,622
1163057796419950581,961
1163059734745660920,1234
1163159007389966653,2473
1163211217195442613,166
1163328776160820468,198
1163456950262467830,879
1163505158702082218,36
1163523423197903090,26
1163653224289629060,305
116381227651297503,2786
116382392778113546,62
1163900450825353632,717
1164052813594064446,403
116405476643198317,6
1164233769376518232,1725
1164248380092691109,1448
116449789686584178,1242
11646464015787730,246
1164685395620444462,740
1164701436796170265,1761
1164715727894820925,169
116475635673533944,919
1164786338274447266,2194
1164847370666810501,195
1165032727019967002,134
1165038213788075330,103
1165055026759373938,1927
1165196885976066188,2745
1165369940063962357,222
1165406272891124734,1581
1165510998441105963,507
1165664381256478433,96
1165812981072859375,78
1165853602319698274,292
1165919645588191029,1198
1165962144779372279,2580
1166029450552576998,1255
1166123847530291693,188
1166266853813476060,1683
1166287305100160687,669
1166295153148112824,85
1166316720271181559,265
1166469936334238781,182
1166509153212405799,761
1166641999700361818,2789
116667071487792548,662
1166777155107637952,162
1166886611786355957,299
1167194166900496139,1641
1167244979510731572,241
1167247008151695599,274
1167282457859409838,1622
1167482614258636303,538
1167539032615690086,740
1167659704830724645,1255
1168412157683240476,1895
1168667511264777246,554
1168708253925425874,265
1168773226157985443,2194
1168823289940966706,175
1168842229025063973,2065
1168896093309918647,446
1168987823469355303,1399
1169241945358730240,276
1169264452647344900,432
1169424895964930875,27
1169714445020509490,103
1169759275248611381,455
1170062899912487662,125
1170126518923496221,2906
1170129191352640877,458
1170293334591390866,152
1170325277834074766,2228
117032609793707414,781
1170368570030567879,269
1170678733457906868,1453
1170884537027541359,295
1171006494061422566,535
1171260835936442433,150
1171271071807176589,540
1171453418735955868,1436
1171922360797428513,1022
1171932139289220989,10
1172054423768980981,42
1172084153928137059,1964
1172130889839050320,42
117250313400135904,2717
1172612290523542681,167
1172771591056610910,2458
1173083238721797634,1395
1173245628369048392,2457
117339025889737618,2868
1173480346085528834,826
1173609045266596232,301
117370745745115454,375
1173801602961331248,277
1173833815096199450,292
1173883372395359755,126
1173911319602998496,674
1173966710998860411,346
117409892998411154,1290
1174109192109853070,955
1174276124685785219,103
1174584502663334051,198
1174852433498147113,978
117493396806043173,411
1175004239000404428,2100
1175114019176946772,1106
1175236178366160499,238
1175445398201029873,202
1175448256034116364,151
1175511737639675757,163
1175754694913303401,76
1175862408994127121,362
1175883810907074447,1782
1175895298363118333,944
1175916210567704504,1209
1176070145851447058,1556
1176369410446619333,833
1176408499267511733,1490
1176481756821956360,84
1176648584245566978,2411
1176747184556052626,1890
117699608588151185,185
1177140854385336438,2710
1177217021005337960,2037
1177332715662076697,648
1177602219936870592,2555
1177827577554839456,1675
1177981711637241042,1706
117817919978282552,68
1178516598691819757,200
1178560962099566317,965
1178791200082425592,368
117912691667494877,27
1179148853737247122,477
1179201935234423514,408
117936081554828682,323
1179781652736104993,734
1179838926729462407,71
1179855704583135822,73
1179993613412203913,913
1180253122598013323,238
1180262178372989207,2128
1180282888102751597,103
1180303329671626090,828
1180638516814418415,511
